id,week_num,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202243-9870,199,9870,15,Doraemon,107337,15.6,Gaming,33.0,234.0
202244-9870,200,9870,15,Doraemon,107337,15.6,Gaming,0.0,267.0
202245-9870,201,9870,15,Doraemon,107337,15.6,Gaming,102.0,196.0
202246-9870,202,9870,15,Doraemon,107337,15.6,Gaming,131.0,119.0
202247-9870,203,9870,15,Doraemon,107337,15.6,Gaming,5.0,115.0
202248-9870,204,9870,15,Doraemon,107337,15.6,Gaming,0.0,169.0
202249-9870,205,9870,15,Doraemon,107337,15.6,Gaming,32.0,122.0
202250-9870,206,9870,15,Doraemon,107337,15.6,Gaming,0.0,149.0
202251-9870,207,9870,15,Doraemon,107337,15.6,Gaming,1.0,184.0
202252-9870,208,9870,15,Doraemon,107337,15.6,Gaming,2.0,182.0
202301-9870,209,9870,15,Doraemon,107337,15.6,Gaming,43.0,202.0
202302-9870,210,9870,15,Doraemon,107337,15.6,Gaming,4.0,262.0
202303-9870,211,9870,15,Doraemon,107337,15.6,Gaming,77.0,149.0
202304-9870,212,9870,15,Doraemon,107337,15.6,Gaming,32.0,106.0
202305-9870,213,9870,15,Doraemon,107337,15.6,Gaming,6.0,107.0
202306-9870,214,9870,15,Doraemon,107337,15.6,Gaming,26.0,110.0
202307-9870,215,9870,15,Doraemon,107337,15.6,Gaming,31.0,31.0
202308-9870,216,9870,15,Doraemon,107337,15.6,Gaming,55.0,151.0
202309-9870,217,9870,15,Doraemon,107337,15.6,Gaming,76.0,174.0
202310-9870,218,9870,15,Doraemon,107337,15.6,Gaming,102.0,119.0
202311-9870,219,9870,15,Doraemon,107337,15.6,Gaming,0.0,135.0
202312-9870,220,9870,15,Doraemon,107337,15.6,Gaming,8.0,156.0
202313-9870,221,9870,15,Doraemon,107337,15.6,Gaming,62.0,237.0
202314-9870,222,9870,15,Doraemon,107337,15.6,Gaming,42.0,205.0
202315-9870,223,9870,15,Doraemon,107337,15.6,Gaming,42.0,141.0
202316-9870,224,9870,15,Doraemon,107337,15.6,Gaming,134.0,88.0
202317-9870,225,9870,15,Doraemon,107337,15.6,Gaming,10.0,90.0
202318-9870,226,9870,15,Doraemon,107337,15.6,Gaming,10.0,111.0
202104-10857,108,10857,12,Doraemon,108304,15.6,Gaming,0.0,53.0
202105-10857,109,10857,12,Doraemon,108304,15.6,Gaming,0.0,82.0
202106-10857,110,10857,12,Doraemon,108304,15.6,Gaming,62.0,45.0
202107-10857,111,10857,12,Doraemon,108304,15.6,Gaming,6.0,35.0
202108-10857,112,10857,12,Doraemon,108304,15.6,Gaming,39.0,46.0
202109-10857,113,10857,12,Doraemon,108304,15.6,Gaming,24.0,70.0
202110-10857,114,10857,12,Doraemon,108304,15.6,Gaming,9.0,59.0
202111-10857,115,10857,12,Doraemon,108304,15.6,Gaming,14.0,37.0
202112-10857,116,10857,12,Doraemon,108304,15.6,Gaming,24.0,16.0
202113-10857,117,10857,12,Doraemon,108304,15.6,Gaming,11.0,7.0
202114-10857,118,10857,12,Doraemon,108304,15.6,Gaming,23.0,2.0
202115-10857,119,10857,12,Doraemon,108304,15.6,Gaming,21.0,0.0
202116-10857,120,10857,12,Doraemon,108304,15.6,Gaming,30.0,0.0
202117-10857,121,10857,12,Doraemon,108304,15.6,Gaming,20.0,0.0
202118-10857,122,10857,12,Doraemon,108304,15.6,Gaming,0.0,0.0
202119-10857,123,10857,12,Doraemon,108304,15.6,Gaming,10.0,0.0
202120-10857,124,10857,12,Doraemon,108304,15.6,Gaming,0.0,2.0
202121-10857,125,10857,12,Doraemon,108304,15.6,Gaming,85.0,6.0
202122-10857,126,10857,12,Doraemon,108304,15.6,Gaming,22.0,15.0
202123-10857,127,10857,12,Doraemon,108304,15.6,Gaming,14.0,1.0
202124-10857,128,10857,12,Doraemon,108304,15.6,Gaming,26.0,76.0
202125-10857,129,10857,12,Doraemon,108304,15.6,Gaming,57.0,117.0
202126-10857,130,10857,12,Doraemon,108304,15.6,Gaming,156.0,65.0
202127-10857,131,10857,12,Doraemon,108304,15.6,Gaming,25.0,52.0
202128-10857,132,10857,12,Doraemon,108304,15.6,Gaming,10.0,42.0
202129-10857,133,10857,12,Doraemon,108304,15.6,Gaming,2.0,58.0
202130-10857,134,10857,12,Doraemon,108304,15.6,Gaming,38.0,110.0
202131-10857,135,10857,12,Doraemon,108304,15.6,Gaming,21.0,90.0
202132-10857,136,10857,12,Doraemon,108304,15.6,Gaming,11.0,123.0
202133-10857,137,10857,12,Doraemon,108304,15.6,Gaming,58.0,151.0
202134-10857,138,10857,12,Doraemon,108304,15.6,Gaming,55.0,121.0
202135-10857,139,10857,12,Doraemon,108304,15.6,Gaming,19.0,163.0
202136-10857,140,10857,12,Doraemon,108304,15.6,Gaming,49.0,129.0
202137-10857,141,10857,12,Doraemon,108304,15.6,Gaming,93.0,61.0
202138-10857,142,10857,12,Doraemon,108304,15.6,Gaming,39.0,30.0
202139-10857,143,10857,12,Doraemon,108304,15.6,Gaming,101.0,19.0
202140-10857,144,10857,12,Doraemon,108304,15.6,Gaming,14.0,22.0
202141-10857,145,10857,12,Doraemon,108304,15.6,Gaming,44.0,0.0
202142-10857,146,10857,12,Doraemon,108304,15.6,Gaming,0.0,70.0
202143-10857,147,10857,12,Doraemon,108304,15.6,Gaming,2.0,66.0
202144-10857,148,10857,12,Doraemon,108304,15.6,Gaming,3.0,80.0
202145-10857,149,10857,12,Doraemon,108304,15.6,Gaming,14.0,143.0
202146-10857,150,10857,12,Doraemon,108304,15.6,Gaming,2.0,198.0
202147-10857,151,10857,12,Doraemon,108304,15.6,Gaming,19.0,170.0
202148-10857,152,10857,12,Doraemon,108304,15.6,Gaming,22.0,148.0
202149-10857,153,10857,12,Doraemon,108304,15.6,Gaming,17.0,117.0
202150-10857,154,10857,12,Doraemon,108304,15.6,Gaming,68.0,105.0
202151-10857,155,10857,12,Doraemon,108304,15.6,Gaming,36.0,51.0
202152-10857,156,10857,12,Doraemon,108304,15.6,Gaming,14.0,29.0
202201-10857,157,10857,12,Doraemon,108304,15.6,Gaming,3.0,26.0
202202-10857,158,10857,12,Doraemon,108304,15.6,Gaming,0.0,26.0
202203-10857,159,10857,12,Doraemon,108304,15.6,Gaming,0.0,73.0
202204-10857,160,10857,12,Doraemon,108304,15.6,Gaming,14.0,52.0
202205-10857,161,10857,12,Doraemon,108304,15.6,Gaming,16.0,27.0
202206-10857,162,10857,12,Doraemon,108304,15.6,Gaming,5.0,19.0
202207-10857,163,10857,12,Doraemon,108304,15.6,Gaming,10.0,23.0
202208-10857,164,10857,12,Doraemon,108304,15.6,Gaming,2.0,20.0
202209-10857,165,10857,12,Doraemon,108304,15.6,Gaming,3.0,30.0
202210-10857,166,10857,12,Doraemon,108304,15.6,Gaming,0.0,60.0
202211-10857,167,10857,12,Doraemon,108304,15.6,Gaming,5.0,125.0
202212-10857,168,10857,12,Doraemon,108304,15.6,Gaming,7.0,127.0
202213-10857,169,10857,12,Doraemon,108304,15.6,Gaming,19.0,108.0
202214-10857,170,10857,12,Doraemon,108304,15.6,Gaming,9.0,152.0
202215-10857,171,10857,12,Doraemon,108304,15.6,Gaming,31.0,107.0
202216-10857,172,10857,12,Doraemon,108304,15.6,Gaming,18.0,82.0
202217-10857,173,10857,12,Doraemon,108304,15.6,Gaming,0.0,96.0
202218-10857,174,10857,12,Doraemon,108304,15.6,Gaming,34.0,47.0
202219-10857,175,10857,12,Doraemon,108304,15.6,Gaming,14.0,26.0
202220-10857,176,10857,12,Doraemon,108304,15.6,Gaming,4.0,20.0
202221-10857,177,10857,12,Doraemon,108304,15.6,Gaming,1.0,22.0
202222-10857,178,10857,12,Doraemon,108304,15.6,Gaming,12.0,9.0
202223-10857,179,10857,12,Doraemon,108304,15.6,Gaming,10.0,3.0
202224-10857,180,10857,15,Doraemon,108304,15.6,Gaming,4.0,1.0
202225-10857,181,10857,15,Doraemon,108304,15.6,Gaming,3.0,4.0
202226-10857,182,10857,15,Doraemon,108304,15.6,Gaming,22.0,0.0
202227-10857,183,10857,15,Doraemon,108304,15.6,Gaming,0.0,28.0
202228-10857,184,10857,15,Doraemon,108304,15.6,Gaming,4.0,24.0
202229-10857,185,10857,15,Doraemon,108304,15.6,Gaming,24.0,95.0
202230-10857,186,10857,15,Doraemon,108304,15.6,Gaming,24.0,97.0
202231-10857,187,10857,15,Doraemon,108304,15.6,Gaming,62.0,78.0
202232-10857,188,10857,15,Doraemon,108304,15.6,Gaming,1.0,106.0
202233-10857,189,10857,15,Doraemon,108304,15.6,Gaming,27.0,88.0
202234-10857,190,10857,15,Doraemon,108304,15.6,Gaming,11.0,121.0
202235-10857,191,10857,15,Doraemon,108304,15.6,Gaming,70.0,98.0
202236-10857,192,10857,15,Doraemon,108304,15.6,Gaming,8.0,90.0
202237-10857,193,10857,15,Doraemon,108304,15.6,Gaming,26.0,50.0
202238-10857,194,10857,15,Doraemon,108304,15.6,Gaming,8.0,40.0
202239-10857,195,10857,15,Doraemon,108304,15.6,Gaming,0.0,58.0
202240-10857,196,10857,15,Doraemon,108304,15.6,Gaming,0.0,110.0
202241-10857,197,10857,15,Doraemon,108304,15.6,Gaming,0.0,230.0
202242-10857,198,10857,15,Doraemon,108304,15.6,Gaming,40.0,209.0
202243-10857,199,10857,15,Doraemon,108304,15.6,Gaming,37.0,266.0
202244-10857,200,10857,15,Doraemon,108304,15.6,Gaming,41.0,242.0
202245-10857,201,10857,15,Doraemon,108304,15.6,Gaming,42.0,200.0
202246-10857,202,10857,15,Doraemon,108304,15.6,Gaming,65.0,135.0
202247-10857,203,10857,15,Doraemon,108304,15.6,Gaming,0.0,199.0
202248-10857,204,10857,15,Doraemon,108304,15.6,Gaming,33.0,198.0
202249-10857,205,10857,15,Doraemon,108304,15.6,Gaming,5.0,246.0
202250-10857,206,10857,15,Doraemon,108304,15.6,Gaming,26.0,211.0
202251-10857,207,10857,15,Doraemon,108304,15.6,Gaming,38.0,153.0
202252-10857,208,10857,15,Doraemon,108304,15.6,Gaming,32.0,115.0
202301-10857,209,10857,15,Doraemon,108304,15.6,Gaming,44.0,58.0
202302-10857,210,10857,15,Doraemon,108304,15.6,Gaming,24.0,35.0
202303-10857,211,10857,15,Doraemon,108304,15.6,Gaming,43.0,35.0
202304-10857,212,10857,15,Doraemon,108304,15.6,Gaming,32.0,60.0
202305-10857,213,10857,15,Doraemon,108304,15.6,Gaming,1.0,124.0
202306-10857,214,10857,15,Doraemon,108304,15.6,Gaming,14.0,104.0
202307-10857,215,10857,15,Doraemon,108304,15.6,Gaming,22.0,20.0
202308-10857,216,10857,15,Doraemon,108304,15.6,Gaming,20.0,96.0
202309-10857,217,10857,15,Doraemon,108304,15.6,Gaming,9.0,88.0
202310-10857,218,10857,15,Doraemon,108304,15.6,Gaming,16.0,65.0
202311-10857,219,10857,15,Doraemon,108304,15.6,Gaming,8.0,82.0
202312-10857,220,10857,15,Doraemon,108304,15.6,Gaming,0.0,138.0
202313-10857,221,10857,15,Doraemon,108304,15.6,Gaming,15.0,155.0
202314-10857,222,10857,15,Doraemon,108304,15.6,Gaming,57.0,161.0
202315-10857,223,10857,15,Doraemon,108304,15.6,Gaming,41.0,250.0
202316-10857,224,10857,15,Doraemon,108304,15.6,Gaming,124.0,162.0
202317-10857,225,10857,15,Doraemon,108304,15.6,Gaming,15.0,171.0
202318-10857,226,10857,15,Doraemon,108304,15.6,Gaming,0.0,217.0
202052-11844,104,11844,12,Doraemon,109271,15.6,Gaming,56.0,39.0
202053-11844,105,11844,12,Doraemon,109271,15.6,Gaming,25.0,30.0
202101-11844,105,11844,12,Doraemon,109271,15.6,Gaming,32.0,25.0
202102-11844,106,11844,12,Doraemon,109271,15.6,Gaming,35.0,37.0
202103-11844,107,11844,12,Doraemon,109271,15.6,Gaming,17.0,50.0
202104-11844,108,11844,12,Doraemon,109271,15.6,Gaming,61.0,46.0
202105-11844,109,11844,12,Doraemon,109271,15.6,Gaming,29.0,53.0
202106-11844,110,11844,12,Doraemon,109271,15.6,Gaming,38.0,94.0
202107-11844,111,11844,12,Doraemon,109271,15.6,Gaming,12.0,139.0
202108-11844,112,11844,12,Doraemon,109271,15.6,Gaming,24.0,157.0
202109-11844,113,11844,12,Doraemon,109271,15.6,Gaming,19.0,159.0
202110-11844,114,11844,12,Doraemon,109271,15.6,Gaming,18.0,154.0
202111-11844,115,11844,12,Doraemon,109271,15.6,Gaming,20.0,156.0
202112-11844,116,11844,12,Doraemon,109271,15.6,Gaming,0.0,161.0
202113-11844,117,11844,12,Doraemon,109271,15.6,Gaming,53.0,160.0
202114-11844,118,11844,12,Doraemon,109271,15.6,Gaming,61.0,154.0
202115-11844,119,11844,12,Doraemon,109271,15.6,Gaming,23.0,148.0
202116-11844,120,11844,12,Doraemon,109271,15.6,Gaming,25.0,138.0
202117-11844,121,11844,12,Doraemon,109271,15.6,Gaming,24.0,121.0
202118-11844,122,11844,12,Doraemon,109271,15.6,Gaming,50.0,108.0
202119-11844,123,11844,12,Doraemon,109271,15.6,Gaming,27.0,99.0
202120-11844,124,11844,12,Doraemon,109271,15.6,Gaming,1.0,97.0
202121-11844,125,11844,12,Doraemon,109271,15.6,Gaming,78.0,99.0
202122-11844,126,11844,12,Doraemon,109271,15.6,Gaming,4.0,151.0
202123-11844,127,11844,12,Doraemon,109271,15.6,Gaming,12.0,281.0
202124-11844,128,11844,12,Doraemon,109271,15.6,Gaming,21.0,336.0
202125-11844,129,11844,12,Doraemon,109271,15.6,Gaming,0.0,355.0
202126-11844,130,11844,12,Doraemon,109271,15.6,Gaming,0.0,358.0
202127-11844,131,11844,12,Doraemon,109271,15.6,Gaming,46.0,346.0
202128-11844,132,11844,12,Doraemon,109271,15.6,Gaming,9.0,332.0
202129-11844,133,11844,12,Doraemon,109271,15.6,Gaming,33.0,312.0
202130-11844,134,11844,12,Doraemon,109271,15.6,Gaming,101.0,282.0
202131-11844,135,11844,12,Doraemon,109271,15.6,Gaming,50.0,256.0
202132-11844,136,11844,12,Doraemon,109271,15.6,Gaming,14.0,234.0
202133-11844,137,11844,12,Doraemon,109271,15.6,Gaming,31.0,203.0
202134-11844,138,11844,12,Doraemon,109271,15.6,Gaming,65.0,180.0
202135-11844,139,11844,12,Doraemon,109271,15.6,Gaming,17.0,180.0
202136-11844,140,11844,12,Doraemon,109271,15.6,Gaming,14.0,166.0
202137-11844,141,11844,12,Doraemon,109271,15.6,Gaming,22.0,144.0
202138-11844,142,11844,12,Doraemon,109271,15.6,Gaming,36.0,121.0
202139-11844,143,11844,12,Doraemon,109271,15.6,Gaming,52.0,95.0
202142-11844,146,11844,12,Doraemon,109271,15.6,Gaming,122.0,69.0
202143-11844,147,11844,12,Doraemon,109271,15.6,Gaming,143.0,37.0
202144-11844,148,11844,93,Doraemon,109271,15.6,Gaming,117.0,357.0
202145-11844,149,11844,12,Doraemon,109271,15.6,Gaming,19.0,17.0
202146-11844,150,11844,93,Doraemon,109271,15.6,Gaming,139.0,284.0
202147-11844,151,11844,93,Doraemon,109271,15.6,Gaming,122.0,206.0
202148-11844,152,11844,93,Doraemon,109271,15.6,Gaming,103.0,103.0
202149-11844,153,11844,93,Doraemon,109271,15.6,Gaming,82.0,94.0
202150-11844,154,11844,93,Doraemon,109271,15.6,Gaming,22.0,72.0
202151-11844,155,11844,93,Doraemon,109271,15.6,Gaming,90.0,26.0
202152-11844,156,11844,93,Doraemon,109271,15.6,Gaming,10.0,10.0
202201-11844,157,11844,93,Doraemon,109271,15.6,Gaming,6.0,4.0
202202-11844,158,11844,93,Doraemon,109271,15.6,Gaming,1.0,1.0
202203-11844,159,11844,93,Doraemon,109271,15.6,Gaming,3.0,0.0
202204-11844,160,11844,93,Doraemon,109271,15.6,Gaming,0.0,1.0
202205-11844,161,11844,93,Doraemon,109271,15.6,Gaming,0.0,4.0
202206-11844,162,11844,93,Doraemon,109271,15.6,Gaming,2.0,15.0
202207-11844,163,11844,93,Doraemon,109271,15.6,Gaming,0.0,18.0
202208-11844,164,11844,93,Doraemon,109271,15.6,Gaming,0.0,19.0
202209-11844,165,11844,93,Doraemon,109271,15.6,Gaming,1.0,18.0
202210-11844,166,11844,93,Doraemon,109271,15.6,Gaming,8.0,20.0
202211-11844,167,11844,93,Doraemon,109271,15.6,Gaming,0.0,23.0
202212-11844,168,11844,93,Doraemon,109271,15.6,Gaming,0.0,26.0
202213-11844,169,11844,93,Doraemon,109271,15.6,Gaming,0.0,43.0
202214-11844,170,11844,93,Doraemon,109271,15.6,Gaming,0.0,55.0
202215-11844,171,11844,93,Doraemon,109271,15.6,Gaming,0.0,55.0
202216-11844,172,11844,93,Doraemon,109271,15.6,Gaming,0.0,77.0
202217-11844,173,11844,93,Doraemon,109271,15.6,Gaming,0.0,85.0
202219-11844,175,11844,93,Doraemon,109271,15.6,Gaming,9.0,76.0
202220-11844,176,11844,93,Doraemon,109271,15.6,Gaming,4.0,80.0
202221-11844,177,11844,93,Doraemon,109271,15.6,Gaming,0.0,93.0
202223-11844,179,11844,93,Doraemon,109271,15.6,Gaming,1.0,122.0
202224-11844,180,11844,93,Doraemon,109271,15.6,Gaming,12.0,182.0
202225-11844,181,11844,93,Doraemon,109271,15.6,Gaming,1.0,218.0
202226-11844,182,11844,93,Doraemon,109271,15.6,Gaming,40.0,178.0
202227-11844,183,11844,15,Doraemon,109271,15.6,Gaming,90.0,62.0
202228-11844,184,11844,15,Doraemon,109271,15.6,Gaming,0.0,92.0
202229-11844,185,11844,15,Doraemon,109271,15.6,Gaming,11.0,106.0
202230-11844,186,11844,15,Doraemon,109271,15.6,Gaming,62.0,85.0
202231-11844,187,11844,93,Doraemon,109271,15.6,Gaming,7.0,242.0
202232-11844,188,11844,93,Doraemon,109271,15.6,Gaming,19.0,224.0
202233-11844,189,11844,93,Doraemon,109271,15.6,Gaming,84.0,115.0
202234-11844,190,11844,93,Doraemon,109271,15.6,Gaming,29.0,75.0
202235-11844,191,11844,93,Doraemon,109271,15.6,Gaming,65.0,10.0
202236-11844,192,11844,93,Doraemon,109271,15.6,Gaming,4.0,6.0
202237-11844,193,11844,93,Doraemon,109271,15.6,Gaming,10.0,157.0
202238-11844,194,11844,93,Doraemon,109271,15.6,Gaming,87.0,162.0
202239-11844,195,11844,93,Doraemon,109271,15.6,Gaming,0.0,164.0
202240-11844,196,11844,93,Doraemon,109271,15.6,Gaming,0.0,259.0
202241-11844,197,11844,15,Doraemon,109271,15.6,Gaming,0.0,259.0
202242-11844,198,11844,93,Doraemon,109271,15.6,Gaming,119.0,196.0
202243-11844,199,11844,93,Doraemon,109271,15.6,Gaming,0.0,209.0
202244-11844,200,11844,93,Doraemon,109271,15.6,Gaming,1.0,208.0
202245-11844,201,11844,93,Doraemon,109271,15.6,Gaming,25.0,190.0
202246-11844,202,11844,15,Doraemon,109271,15.6,Gaming,39.0,133.0
202247-11844,203,11844,15,Doraemon,109271,15.6,Gaming,0.0,151.0
202248-11844,204,11844,93,Doraemon,109271,15.6,Gaming,169.0,228.0
202249-11844,205,11844,93,Doraemon,109271,15.6,Gaming,10.0,218.0
202250-11844,206,11844,93,Doraemon,109271,15.6,Gaming,73.0,202.0
202251-11844,207,11844,15,Doraemon,109271,15.6,Gaming,11.0,26.0
202252-11844,208,11844,93,Doraemon,109271,15.6,Gaming,4.0,178.0
202301-11844,209,11844,15,Doraemon,109271,15.6,Gaming,31.0,27.0
202302-11844,210,11844,93,Doraemon,109271,15.6,Gaming,28.0,148.0
202303-11844,211,11844,15,Doraemon,109271,15.6,Gaming,24.0,25.0
202304-11844,212,11844,93,Doraemon,109271,15.6,Gaming,185.0,97.0
202305-11844,213,11844,15,Doraemon,109271,15.6,Gaming,5.0,33.0
202306-11844,214,11844,93,Doraemon,109271,15.6,Gaming,0.0,67.0
202307-11844,215,11844,93,Doraemon,109271,15.6,Gaming,16.0,67.0
202308-11844,216,11844,93,Doraemon,109271,15.6,Gaming,24.0,58.0
202309-11844,217,11844,93,Doraemon,109271,15.6,Gaming,2.0,67.0
202310-11844,218,11844,93,Doraemon,109271,15.6,Gaming,8.0,115.0
202311-11844,219,11844,93,Doraemon,109271,15.6,Gaming,0.0,136.0
202312-11844,220,11844,93,Doraemon,109271,15.6,Gaming,25.0,111.0
202313-11844,221,11844,93,Doraemon,109271,15.6,Gaming,45.0,82.0
202314-11844,222,11844,93,Doraemon,109271,15.6,Gaming,16.0,66.0
202315-11844,223,11844,93,Doraemon,109271,15.6,Gaming,26.0,102.0
202316-11844,224,11844,93,Doraemon,109271,15.6,Gaming,49.0,160.0
202317-11844,225,11844,93,Doraemon,109271,15.6,Gaming,0.0,160.0
202318-11844,226,11844,93,Doraemon,109271,15.6,Gaming,22.0,276.0
202052-12831,104,12831,12,Doraemon,180829,15.6,Gaming,16.0,20.0
202053-12831,105,12831,12,Doraemon,180829,15.6,Gaming,100.0,37.0
202101-12831,105,12831,12,Doraemon,180829,15.6,Gaming,8.0,50.0
202102-12831,106,12831,12,Doraemon,180829,15.6,Gaming,62.0,93.0
202103-12831,107,12831,12,Doraemon,180829,15.6,Gaming,115.0,75.0
202108-12831,112,12831,12,Doraemon,180829,15.6,Gaming,11.0,103.0
202109-12831,113,12831,12,Doraemon,180829,15.6,Gaming,72.0,59.0
202110-12831,114,12831,12,Doraemon,180829,15.6,Gaming,71.0,51.0
202111-12831,115,12831,12,Doraemon,180829,15.6,Gaming,34.0,73.0
202112-12831,116,12831,12,Doraemon,180829,15.6,Gaming,51.0,50.0
202113-12831,117,12831,12,Doraemon,180829,15.6,Gaming,24.0,26.0
202114-12831,118,12831,12,Doraemon,180829,15.6,Gaming,36.0,20.0
202115-12831,119,12831,12,Doraemon,180829,15.6,Gaming,18.0,28.0
202116-12831,120,12831,12,Doraemon,180829,15.6,Gaming,0.0,53.0
202117-12831,121,12831,12,Doraemon,180829,15.6,Gaming,27.0,99.0
202118-12831,122,12831,12,Doraemon,180829,15.6,Gaming,48.0,204.0
202119-12831,123,12831,12,Doraemon,180829,15.6,Gaming,92.0,208.0
202120-12831,124,12831,12,Doraemon,180829,15.6,Gaming,168.0,138.0
202121-12831,125,12831,12,Doraemon,180829,15.6,Gaming,16.0,149.0
202122-12831,126,12831,12,Doraemon,180829,15.6,Gaming,24.0,125.0
202123-12831,127,12831,12,Doraemon,180829,15.6,Gaming,1.0,175.0
202124-12831,128,12831,12,Doraemon,180829,15.6,Gaming,37.0,119.0
202125-12831,129,12831,12,Doraemon,180829,15.6,Gaming,0.0,134.0
202126-12831,130,12831,12,Doraemon,180829,15.6,Gaming,1.0,153.0
202127-12831,131,12831,12,Doraemon,180829,15.6,Gaming,24.0,119.0
202128-12831,132,12831,12,Doraemon,180829,15.6,Gaming,10.0,157.0
202206-12831,162,12831,12,Doraemon,180829,15.6,Gaming,22.0,129.0
202221-12831,177,12831,12,Doraemon,180829,15.6,Gaming,31.0,85.0
202222-12831,178,12831,12,Doraemon,180829,15.6,Gaming,0.0,91.0
202223-12831,179,12831,12,Doraemon,180829,15.6,Gaming,0.0,119.0
202224-12831,180,12831,15,Doraemon,180829,15.6,Gaming,103.0,166.0
202225-12831,181,12831,15,Doraemon,180829,15.6,Gaming,55.0,136.0
202226-12831,182,12831,15,Doraemon,180829,15.6,Gaming,42.0,94.0
202227-12831,183,12831,15,Doraemon,180829,15.6,Gaming,29.0,104.0
202228-12831,184,12831,15,Doraemon,180829,15.6,Gaming,1.0,103.0
202229-12831,185,12831,15,Doraemon,180829,15.6,Gaming,0.0,215.0
202230-12831,186,12831,15,Doraemon,180829,15.6,Gaming,88.0,268.0
202231-12831,187,12831,15,Doraemon,180829,15.6,Gaming,45.0,299.0
202232-12831,188,12831,15,Doraemon,180829,15.6,Gaming,68.0,271.0
202233-12831,189,12831,15,Doraemon,180829,15.6,Gaming,19.0,269.0
202234-12831,190,12831,15,Doraemon,180829,15.6,Gaming,56.0,243.0
202235-12831,191,12831,15,Doraemon,180829,15.6,Gaming,80.0,122.0
202236-12831,192,12831,15,Doraemon,180829,15.6,Gaming,74.0,77.0
202237-12831,193,12831,15,Doraemon,180829,15.6,Gaming,2.0,80.0
202238-12831,194,12831,15,Doraemon,180829,15.6,Gaming,53.0,111.0
202239-12831,195,12831,15,Doraemon,180829,15.6,Gaming,0.0,149.0
202240-12831,196,12831,15,Doraemon,180829,15.6,Gaming,46.0,102.0
202241-12831,197,12831,15,Doraemon,180829,15.6,Gaming,93.0,99.0
202242-12831,198,12831,15,Doraemon,180829,15.6,Gaming,1.0,157.0
202243-12831,199,12831,15,Doraemon,180829,15.6,Gaming,42.0,107.0
202244-12831,200,12831,15,Doraemon,180829,15.6,Gaming,129.0,121.0
202245-12831,201,12831,15,Doraemon,180829,15.6,Gaming,52.0,80.0
202246-12831,202,12831,15,Doraemon,180829,15.6,Gaming,10.0,90.0
202247-12831,203,12831,15,Doraemon,180829,15.6,Gaming,110.0,149.0
202248-12831,204,12831,15,Doraemon,180829,15.6,Gaming,90.0,99.0
202249-12831,205,12831,15,Doraemon,180829,15.6,Gaming,39.0,110.0
202250-12831,206,12831,15,Doraemon,180829,15.6,Gaming,25.0,189.0
202251-12831,207,12831,15,Doraemon,180829,15.6,Gaming,40.0,165.0
202252-12831,208,12831,15,Doraemon,180829,15.6,Gaming,69.0,196.0
202301-12831,209,12831,15,Doraemon,180829,15.6,Gaming,0.0,199.0
202302-12831,210,12831,15,Doraemon,180829,15.6,Gaming,41.0,140.0
202303-12831,211,12831,15,Doraemon,180829,15.6,Gaming,66.0,102.0
202304-12831,212,12831,15,Doraemon,180829,15.6,Gaming,28.0,126.0
202305-12831,213,12831,15,Doraemon,180829,15.6,Gaming,4.0,228.0
202306-12831,214,12831,15,Doraemon,180829,15.6,Gaming,55.0,144.0
202307-12831,215,12831,15,Doraemon,180829,15.6,Gaming,19.0,34.0
202308-12831,216,12831,15,Doraemon,180829,15.6,Gaming,46.0,86.0
202309-12831,217,12831,15,Doraemon,180829,15.6,Gaming,11.0,79.0
202310-12831,218,12831,15,Doraemon,180829,15.6,Gaming,0.0,118.0
202311-12831,219,12831,15,Doraemon,180829,15.6,Gaming,51.0,93.0
202312-12831,220,12831,15,Doraemon,180829,15.6,Gaming,0.0,100.0
202313-12831,221,12831,15,Doraemon,180829,15.6,Gaming,17.0,111.0
202314-12831,222,12831,15,Doraemon,180829,15.6,Gaming,31.0,63.0
202315-12831,223,12831,15,Doraemon,180829,15.6,Gaming,56.0,55.0
202316-12831,224,12831,15,Doraemon,180829,15.6,Gaming,104.0,83.0
202317-12831,225,12831,15,Doraemon,180829,15.6,Gaming,1.0,104.0
202318-12831,226,12831,15,Doraemon,180829,15.6,Gaming,37.0,166.0
202119-14805,123,14805,93,Goku,967,16.1,Gaming,12.0,92.0
202120-14805,124,14805,93,Goku,967,16.1,Gaming,36.0,54.0
202121-14805,125,14805,93,Goku,967,16.1,Gaming,18.0,27.0
202122-14805,126,14805,93,Goku,967,16.1,Gaming,10.0,16.0
202123-14805,127,14805,93,Goku,967,16.1,Gaming,12.0,17.0
202124-14805,128,14805,93,Goku,967,16.1,Gaming,0.0,31.0
202125-14805,129,14805,93,Goku,967,16.1,Gaming,15.0,16.0
202126-14805,130,14805,93,Goku,967,16.1,Gaming,58.0,63.0
202127-14805,131,14805,93,Goku,967,16.1,Gaming,2.0,100.0
202128-14805,132,14805,93,Goku,967,16.1,Gaming,11.0,87.0
202129-14805,133,14805,93,Goku,967,16.1,Gaming,58.0,125.0
202130-14805,134,14805,93,Goku,967,16.1,Gaming,19.0,116.0
